Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access,RD Blends,RD Blends (French),RD Blended with Biodiesel,RD Maximum Biodiesel Level
ELEC,Biber's Garage,1250 McKee Rd,,Oakdale,PA,15071,,724-693-9421,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,200-9,40.414055,-80.190816,2022-08-10,64335,2023-02-14 15:54:11 UTC,P,,,2013-03-01,,,,,J1772,US,,,,Public,,public,,,AUTO_REPAIR,,,,,,,Free,,,,,,,,,SOLAR,false,,,,
ELEC,Phipps Conservatory and Botanical Gardens,1 Schenely Dr,,Pittsburgh,PA,15213,,412-622-6915,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,GPS,40.438256,-79.9486675,2022-01-10,64336,2022-02-10 19:42:29 UTC,P,,,2014-04-12,,,,,J1772,US,,,,Public,,public,,,PARK,,,,,,,Free,,,,,,,,,,false,,,,
ELEC,Adam Solar Rides,1912 Mayview Rd,,Bridgeville,PA,15017,,412-220-1900,E,,Public,24 hours daily; Drivers must bring their own J1772 cordset for Level 1 charging,,,,,1,2,,,Non-Networked,,GPS,40.316832,-80.121711,2022-08-10,64337,2023-02-14 15:54:11 UTC,P,,,2013-03-01,,,,,J1772,US,,,,Public,,public,,,PARKING_LOT,,,,,,,Free,,,,,,,,,,false,,,,
ELEC,Pittsburgh Zoo,1 Wild Pl,,Pittsburgh,PA,15206,,412-365-2520,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,GPS,40.484758,-79.922289,2022-08-10,64338,2023-02-14 15:54:11 UTC,P,,,2013-06-12,,,,,J1772,US,,,,Public,,public,,,PARKING_LOT,,,,,,,Free,,,,,,,,,,false,,,,
ELEC,University of Pittsburgh Medical Center - University Center,130 Lytton Ave,,Pittsburgh,PA,15213,,412-624-4034,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,GPS,40.446443,-79.954536,2022-01-10,64339,2022-02-10 19:42:29 UTC,P,,,2014-05-07,,,,,J1772,US,,,,Public,,public,,,PARKING_GARAGE,,,,,,,Free,,,,,,,,,,true,,,,
ELEC,University of Pittsburgh Medical Center - Forbes Tower,3600 Forbes Ave,Entrance located at 3600 Meyran Ave,Pittsburgh,PA,15213,,412-647-3194,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,GPS,40.440241,-79.957768,2022-01-10,64340,2022-02-10 19:42:29 UTC,P,,,2014-05-07,,,,,J1772,US,,,,Public,,public,,,PARKING_GARAGE,,,,,,,Free,,,,,,,,,,true,,,,
ELEC,University of Pittsburgh Medical Center - Presbyterian Garage,200 Lothrop St,,Pittsburgh,PA,15213,,412-647-3194,E,,Public,24 hours daily,,,,,,3,,,Non-Networked,,200-9,40.44246,-79.960253,2022-01-10,64341,2022-02-10 19:42:29 UTC,P,,,2014-05-07,,,,,J1772,US,,,,Public,,public,,,PARKING_GARAGE,,,,,,,Free,,,,,,,,,,true,,,,
ELEC,Carnegie Science Center,One Allegheny Ave,Across from Heinz Field,Pittsburgh,PA,15212,,412-237-3400,E,,Public,Museum business hours; pay lot,,,,,,1,,,Non-Networked,,GPS,40.446466,-80.018355,2022-08-10,64343,2023-02-14 15:54:11 UTC,P,,,2013-08-30,,,,,J1772,US,,,,Public,,public,,,MUSEUM,,,,,,,Free,,,,,,,,,,false,,,,
ELEC,University of Pittsburgh Medical Center - Shadyside,5115 Centre Ave,,Pittsburgh,PA,15213,,412-623-6257  412-623-3564,E,,Public,24 hours daily,,,,,,3,,,Non-Networked,,200-9,40.454915,-79.942404,2022-01-10,64348,2022-02-10 19:42:29 UTC,P,,,2014-04-28,,,,,J1772,US,,,,Public,,public,,,PARKING_GARAGE,,,,,,,Free,,,,,,,,,,false,,,,
ELEC,University of Pittsburgh Medical Center - Children's Hospital,4401 Penn Ave,,Pittsburgh,PA,15224,,412-692-5325  412-692-8088,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,200-8,40.466049,-79.952992,2022-01-10,64349,2022-02-10 19:42:29 UTC,P,,,2014-04-28,,,,,J1772,US,,,,Public,,public,,,PARKING_GARAGE,,,,,,,Free,,,,,,,,,,true,,,,
ELEC,University of Pittsburgh Medical Center - Mercy Hospital,1400 Locust St,,Pittsburgh,PA,15219,,412-232-7998,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,200-9,40.436276,-79.985191,2022-01-10,64350,2022-02-10 19:42:29 UTC,P,,,2014-04-28,,,,,J1772,US,,,,Public,,public,,,PARKING_GARAGE,,,,,,,Free,,,,,,,,,,true,,,,
ELEC,University of Pittsburgh Medical Center - St Margaret's Parking Lot,815 Freeport Rd,,Pittsburgh,PA,15215,,412-784-4738  412-784-4000,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,GPS,40.491031,-79.895769,2022-01-10,64351,2022-02-10 19:42:29 UTC,P,,,2014-04-28,,,,,J1772,US,,,,Public,,public,,,PARKING_GARAGE,,,,,,,Free,,,,,,,,,,true,,,,
ELEC,University of Pittsburgh Medical Center - Passavant Hospital,9000 Babcock Blvd,,Pittsburgh,PA,15237,,412-367-6700,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,GPS,40.57294551513611,-80.01626050793456,2022-01-10,64352,2022-02-10 19:42:29 UTC,P,,,2014-04-28,,,,,J1772,US,,,,Public,,public,,,PARKING_GARAGE,,,,,,,Free,,,,,,,,,,true,,,,
ELEC,University of Pittsburgh Medical Center - Towerview Garage,350 Robinson St Ext,,Pittsburgh,PA,15219,,412-624-4034  412-647-3194,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,GPS,40.445818,-79.965079,2022-01-10,64353,2022-02-10 19:42:29 UTC,P,,,2014-04-28,,,,,J1772,US,,,,Public,,public,,,PARKING_GARAGE,,,,,,,Free,,,,,,,,,,true,,,,
ELEC,University of Pittsburgh Medical Center - Shadyside South Aiken Garage,520 S Aiken Ave,,Pittsburgh,PA,15232,,412-623-6257  412-623-3564,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,GPS,40.455031,-79.938253,2022-01-10,64354,2022-02-10 19:42:29 UTC,P,,,2014-04-28,,,,,J1772,US,,,,Public,,public,,,PARKING_GARAGE,,,,,,,Free,,,,,,,,,,true,,,,
ELEC,Best Western - Bentleyville,101 Gosia Dr,,Bentleyville,PA,15314,,724-239-4321,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,GPS,40.131935,-79.997254,2021-08-04,64356,2022-02-10 19:42:29 UTC,P,,,2014-10-17,,,,,J1772,US,,,,Public,,public,,,PARKING_LOT,,,,,,,Free,,,,,,,,,,false,,,,
ELEC,Westin Convention Center,1000 Penn Ave,,Pittsburgh,PA,15222,,412-281-3700,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,200-9,40.44428,-79.994574,2022-08-10,64357,2023-02-14 15:54:11 UTC,P,,,2014-10-30,,,,,TESLA,US,,,,Public,,public,,,CONVENTION_CENTER,,,,,,,Free,,,,,,,,,,false,,,,
ELEC,NAVY YARD CY NAVY YARD,1001 Intrepid Ave,,Philadelphia,PA,19112,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.89583,-75.171484,2023-02-27,67028,2023-02-27 23:07:27 UTC,,,,2015-05-06,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,TANGER LANCASTER EV2,311 Stanley K Tanger Dr,,Lancaster,PA,17602,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.025083,-76.221311,2023-02-27,67078,2023-02-27 23:07:16 UTC,,,,2015-05-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,WASHINGTON TANGER EV 1,2200 Tanger Blvd,,Washington,PA,15301,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.216137,-80.210805,2023-02-27,67114,2023-02-27 23:06:58 UTC,,,,2015-05-15,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,BMWOFREADING STATION 01,1015 Lancaster Ave,,Reading,PA,19607,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.314814,-75.943771,2023-02-27,67365,2023-02-27 23:05:41 UTC,,,,2015-05-30,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Wilson College - Brooks Science Center,1015 Philadelphia Ave,Located in Lot I,Chambersburg,PA,17201,,717-264-4141,E,,Public,24 hours daily; please move vehicle after charging; for student and faculty use only,,,,,,1,,,Non-Networked,,200-8,39.947785,-77.652777,2021-10-12,68007,2022-04-28 20:01:31 UTC,P,,,2015-04-01,,,,,J1772,US,,,,Public,,public,,,COLLEGE_CAMPUS,,,,,,,Free,,,,,,,,,,true,,,,
ELEC,Pittsburgh Parking Authority - First Avenue Garage,600 First Ave,,Pittsburgh,PA,15219,,412-560-7275,E,,Public,24 hours daily,,,,,,3,,,Non-Networked,,200-9,40.434971,-79.996112,2020-06-09,68410,2022-08-02 11:31:48 UTC,LG,,,2015-04-28,,,,,J1772,US,,,,Public,,public,,,PARKING_GARAGE,,,,,,,Free,,,,,,,,,,false,,,,
ELEC,Pittsburgh Parking Authority - Grant Street Transportation Garage,55 11th St,,Pittsburgh,PA,15222,,412-560-7275,E,,Public,24 hours daily; pay garage,,,,,,4,,,Non-Networked,,200-9,40.444975,-79.99285,2020-09-03,68412,2022-08-02 11:31:15 UTC,LG,,,2015-06-24,,,,,J1772,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,false,,,,
ELEC,Porsche Conshohocken,1316 Ridge Pike,,Conshohocken,PA,19428,,610-279-4100,E,,Public - Call ahead,Dealership business hours; for Porsche vehicles only,,,,,,2,,,Non-Networked,,GPS,40.10317294936293,-75.3094180018524,2021-12-09,70776,2022-02-10 19:42:29 UTC,P,,,2015-07-01,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,true,,,,
ELEC,PPA AIRPORT EV GARAGE C STAT1,1 Arrivals Rd,,Philadelphia,PA,19153,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.878061,-75.241638,2023-02-27,70972,2023-02-27 23:07:45 UTC,,,,2015-11-06,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,PPA AIRPORT EV ECONOMY LOT 2,4400 Island Ave,,Philadelphia,PA,19153,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.890255,-75.234942,2023-02-27,71420,2023-02-27 23:07:36 UTC,,,,2015-11-28,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,ROYAL FARMS RFS 202 DC #1,105 S Stewart Ave,,Ridley Park,PA,19078,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.869269,-75.319227,2023-02-27,71589,2023-02-27 23:07:16 UTC,,,,2015-12-08,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,STATION175 175TAW,Greenwood Ave,,Wyncote,PA,19095,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.081989,-75.161722,2023-02-27,71720,2023-02-27 23:07:27 UTC,,,,2015-12-11,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Bryner Chevrolet,1750 The Fairway,,Jenkintown,PA,19046,,215-886-3140,E,,Public - Call ahead,24 hours daily,,,,,,2,,,Non-Networked,,200-9,40.105554,-75.121919,2021-10-12,75608,2022-02-10 19:42:29 UTC,P,,,2016-05-01,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,true,,,,
ELEC,The Master Mechanics,3480 Chambersburg Rd,,Biglerville,PA,17307,,717-337-0855,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,200-9,39.885208,-77.343013,2021-10-12,76381,2022-02-10 19:42:29 UTC,P,,,2016-06-01,,,,,J1772,US,,,,Public,,public,,,AUTO_REPAIR,,,,,,,Free,,,,,,,,,,false,,,,
ELEC,PARADISE ENERGY PARADISE E1,3105 Lincoln Hwy E,,Paradise,PA,17562,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.010359,-76.130666,2023-02-27,77567,2023-02-27 23:09:25 UTC,,,,2016-08-16,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Carnegie Mellon University - Dithridge Street Garage,252 S Dithridge St,S Dithridge St between Fifth Ave and Winthrop St,Pittsburgh,PA,15213,,412-268-2052,E,,Public,24 hours daily; 4 hour limit,,,,,,2,,,Non-Networked,,GPS,40.445941,-79.950381,2021-10-12,78191,2022-02-10 19:42:29 UTC,P,,,2016-08-20,,,,,J1772,US,,,,Public,,public,,,COLLEGE_CAMPUS,,,,,,,,,,,,,,,,,false,,,,
ELEC,GARAGE STATION STATION R-1,1500 Locust St Level R,,Philadelphia,PA,19102,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.94836,-75.166917,2023-02-27,78278,2023-02-27 23:09:25 UTC,,,,2016-09-03,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,TOM HESSER BMW T.HESSER BMW 1,1001 N Washington Ave,,Scranton,PA,18509,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.417829,-75.652966,2023-02-27,78940,2023-02-27 23:09:42 UTC,,,,2016-10-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Montgomery County Community College - Advanced Technology Center,1430 Morris Rd,Located on the west side of the parking lot adjacent to the Advanced Technology Center,Blue Bell,PA,19422,,215-641-6300,E,,Public,24 hours daily; available for off-campus use after 5pm,,,,,,6,,,Non-Networked,,GPS,40.17759147495832,-75.27604711241152,2021-08-04,79176,2022-04-28 20:01:31 UTC,P,,,2013-03-01,,,,,J1772,US,,,,Public,,public,,,COLLEGE_CAMPUS,,,,,,,Free,,,,,,,,,,true,,,,
ELEC,HOTEL HERSHEY STATION 1,100 Hotel Rd,,Hershey,PA,17033,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.298844,-76.659039,2023-02-27,80126,2023-02-27 23:09:14 UTC,,,,2016-12-10,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Oxford Center Garage,301 Grant St,,Pittsburgh,PA,15219,,800-128-4567,E,,Public,8am-6pm daily,,,,,,2,,,Non-Networked,,200-9,40.438052,-79.998858,2021-12-09,81613,2022-02-10 19:42:29 UTC,P,,,2017-02-01,,,,,J1772,US,,,,Public,,public,,,PARKING_GARAGE,,,,,,,,,,,,,,,,,false,,,,
ELEC,My Dad's Flooring - Tesla,179 Old Swede Rd,Located in the parking lot,Douglassville,PA,19518,,610-385-3833  877-798-3752,E,,Public,"10am-8pm M-F, 10am-4pm Sat",,,,,,1,,,Non-Networked,,GPS,40.260662,-75.724262,2021-10-12,82170,2022-02-10 19:42:29 UTC,P,,,2016-12-01,,,,,TESLA,US,,,,Public,,public,,,SHOPPING_CENTER,,,,,,,Free,,,,,,,,,,false,,,,
ELEC,EDEN RESORT STATION 1,222 Eden Rd,,Lancaster,PA,17601,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.069107,-76.300991,2023-02-27,82443,2023-02-27 23:10:43 UTC,,,,2017-04-28,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Stuckey Mitsubishi,273 Benner Pike,,State College,PA,16801,,814-325-2270,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,200-9,40.829495,-77.805689,2022-11-10,82473,2023-02-14 15:54:11 UTC,P,,,2013-08-01,,,,,J1772,US,,,,Public,,public,,,CAR_DEALER,,,,,,,Free; Donations encouraged,,,,,,,,,,false,,,,
ELEC,SHOPPES@MONTAGE SHOPPES MONTAGE,8021 Shoppes Blvd Shoppes at Montage,,Moosic,PA,18507,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.362534,-75.677495,2023-02-27,82664,2023-02-27 23:10:35 UTC,,,,2017-05-20,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,WEP W ERIE PLAZA,913 W Erie Plaza Dr,,Erie,PA,16505,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.107408,-80.134009,2023-02-27,85613,2023-02-27 23:10:35 UTC,,,,2017-06-21,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Concordville Nissan,452 Wilmington W Chester Pike,,Concordville,PA,19331,,610-459-8900,E,,Public - Call ahead,Dealership business hours,,,,,,2,2,,Non-Networked,,GPS,39.862221,-75.54461,2022-03-07,85975,2023-02-14 15:54:11 UTC,P,,,2017-03-01,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,false,,,,
ELEC,Tom Hesser Nissan,900 O'Neill Hwy,,Dunmore,PA,18512,,570-558-2000,E,,Public - Call ahead,Dealership business hours,,,,,,2,,,Non-Networked,,200-8,41.432695,-75.621324,2020-06-09,85976,2021-03-11 23:22:17 UTC,P,,,2017-03-01,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,false,,,,
ELEC,West Hills Nissan,7900 University Blvd,,Moon Township,PA,15108,,412-262-9020,E,,Public - Call ahead,Dealership business hours,,,,,,2,1,,Non-Networked,,GPS,40.513712,-80.222775,2022-03-07,85977,2023-02-14 15:54:11 UTC,P,,,2017-03-01,,,,,CHADEMO J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,false,,,,
ELEC,DOCKSIDE DOCKSIDE 1,717 S Christopher Columbus Blvd,,Philadelphia,PA,19147,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.938982,-75.141357,2023-02-27,86243,2023-02-27 23:11:06 UTC,,,,2017-08-04,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,HOLIDAY INN E S STATION 2,1440 Scalp Ave,,Johnstown,PA,15904,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.271415,-78.859865,2023-02-27,86760,2023-02-27 23:10:03 UTC,,,,2017-08-16,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,FAIRFIELD BMW STATION 01,115 Lycoming Mall Dr,,Muncy,PA,17756,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.236062,-76.810549,2023-02-27,86961,2023-02-27 23:10:44 UTC,,,,2017-08-30,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,MESSIAH COLLEGE MESSIAH COLLEGE,1 College Ave,,Mechanicsburg,PA,17055,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.157459,-76.990949,2023-02-27,87852,2023-02-27 23:12:02 UTC,,,,2017-10-03,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,BDN - CIRA STATION 02,2929 Walnut St,,Philadelphia,PA,19104,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.952076,-75.183723,2023-02-27,87989,2023-02-27 23:11:08 UTC,,,,2017-10-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,BDN - 640 FREEDOM,640 Freedom Business Center Dr,,King of Prussia,PA,19406,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.094623,-75.411867,2023-02-27,88160,2023-02-27 23:10:42 UTC,,,,2017-10-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,BDN - 630 FREEDOM,630 Freedom Business Center Dr,,King of Prussia,PA,19406,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.092178,-75.41162,2023-02-27,88161,2023-02-27 23:10:42 UTC,,,,2017-10-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,BDN - MOC 1040 1060,1060 First Ave,,King of Prussia,PA,19406,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.097684,-75.410195,2023-02-27,88164,2023-02-27 23:10:42 UTC,,,,2017-10-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,WHOLE FOODS ALN STATION 2,735 Krocks Ct,,Allentown,PA,18106,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.564547,-75.566426,2023-02-27,88390,2023-02-27 23:12:39 UTC,,,,2017-11-10,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,"Oakmont, Plum Service Plaza (Milepost 49.3 EB)",2000 Eastern Avenue,.||,Verona,PA,15147,,888-998-2546,E,,Public,,,,,,,1,1,,Blink Network,http://www.blinkcharging.com/,GPS,40.521676,-79.812458,2023-02-27,95614,2023-02-27 22:58:10 UTC,,,,2016-10-01,,,,,CHADEMO J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,
ELEC,LPA PRINCE ST FL G2,111 N Prince St,,Lancaster,PA,17603,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.039731,-76.307461,2023-02-27,96719,2023-02-27 23:13:19 UTC,,,,2018-04-21,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,LPA WATER ST FL 1,214 N Water St,,Lancaster,PA,17603,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.041404,-76.309317,2023-02-27,96721,2023-02-27 23:13:18 UTC,,,,2018-04-21,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,LPA EAST VINE ST 2,25 East Vine St,,Lancaster,PA,17602,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.037025,-76.304319,2023-02-27,96722,2023-02-27 23:13:18 UTC,,,,2018-04-21,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,LPA KING ST FL G,150 E King St,,Lancaster,PA,17602,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.038069,-76.302049,2023-02-27,96723,2023-02-27 23:13:14 UTC,,,,2018-04-21,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,LPA DUKE ST FL G,150 N Duke St,,Lancaster,PA,17602,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.041063,-76.304426,2023-02-27,96724,2023-02-27 23:13:13 UTC,,,,2018-04-21,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,NITTANY P DECK STATION 2,304 Fischer Rd,,State College,PA,16801,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.797951,-77.869971,2023-02-27,96861,2023-02-27 23:13:26 UTC,,,,2018-05-01,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Sharpless Street Parking Facility,25 Sharpless St,Two green parking spots to the left just inside the entrance,West Chester,PA,19382,,610-696-4521,E,,Public,24 hours daily; maximum session time of 3 hours; need parking pass,,,,,,2,,,Non-Networked,,GPS,39.9543836,-75.6008499,2021-10-12,96936,2022-02-10 19:42:29 UTC,P,,,2016-05-01,,,,,J1772,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,false,,,,
ELEC,GEISINGER STATION3,100 N Academy Ave,,Danville,PA,17821,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.968827,-76.600963,2023-02-27,99348,2023-02-27 23:14:11 UTC,,,,2018-06-17,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,EAST MARKET 1100MARKET2,15 S 12th Street,,Philadelphia,PA,19107,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.951393,-75.159694,2023-02-27,99702,2023-02-27 23:12:57 UTC,,,,2018-07-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,LPA N QUEEN GARAGE,424 North Queen Street,,Lancaster,PA,17603,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.044788,-76.307734,2023-02-27,100411,2023-02-27 23:14:20 UTC,,,,2018-08-17,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,GOOGLE PIT-BAK-1-03,192 Bakery Square Blvd,,Pittsburgh,PA,15206,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.457673,-79.916393,2023-02-27,100467,2023-02-27 23:13:45 UTC,,,,2018-08-22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
